source,section,raw_title,url
The Art Newspaper Russia,shows,"Выставки Собаки со всех точек зрения Новая временная экспозиция кабинета графики Музея Орсе посвящена собакам, дающим повод для самых разных размышлений: о том, как менялась роль этих животных в жизни человека, о статусе графики в художественном процессе и трансформации техник 25.09.2024",https://www.theartnewspaper.ru/posts/20240925-jplw
The Art Newspaper Russia,shows,"Выставки Странствующая кисть Пьера Алешинского добралась до Брюсселя Выставка в пространстве виллы Эмпейна рассказывает о художнике, который стремился выражать бессознательное еще в большей степени, чем сюрреалисты 24.09.2024",https://www.theartnewspaper.ru/posts/20240924-rsxb
The Art Newspaper Russia,shows,"Выставки Еврейский музей обратился к теме Бродского в эмиграции Великий поэт-изгнанник признавался, что «чем больше путешествуешь, тем сложнее становится чувство ностальгии». Исследовать это чувство, двигаясь по маршрутам Бродского, тоже сложно, но весьма поучительно 24.09.2024",https://www.theartnewspaper.ru/posts/20240923-tjgj
The Art Newspaper Russia,shows,"Выставки Как Manifesta 15 децентрализовала художественную сцену Барселоны Охватывающая 12 городов и включающая 92 художника, гастролирующая биеннале вновь фокусируется на вовлечении местных сообществ и обращает внимание на проблемы Каталонии 20.09.2024",https://www.theartnewspaper.ru/posts/20240920-zfdc
The Art Newspaper Russia,shows,"Выставки Мультимедиа Арт Музей открыл портал в Зазеркалье Осенний сезон Ольга Свиблова начинает двумя сказочно-сюрреалистическими проектами — выставками Павла Пепперштейна и Евгения Музалевского. Вскоре МАММ закроется на монтаж, чтобы к октябрю превратить все семь этажей в концептуальное Зазеркалье 19.09.2024",https://www.theartnewspaper.ru/posts/20240919-srtq
The Art Newspaper Russia,shows,Выставки «Гараж» впервые показывает свою коллекцию Музей «Гараж» представил коллекцию советского и российского искусства 1980–2020-х годов в проекте «Открытое хранение. Пролог». Тут можно найти работы разных жанров — от больших инсталляций до «книги художника» 18.09.2024,https://www.theartnewspaper.ru/posts/20240918-nypw
The Art Newspaper Russia,shows,"Выставки Вода, банан и мясо в истории, культуре и политике Выставка в Центре искусства королевы Софии посвящена еде как системе знаков. Произведения, показанные на ней, образуют «пищевой лексикон», начинающийся с трех основ: agua («вода»), banana («банан») и carne («мясо») 12.09.2024",https://www.theartnewspaper.ru/posts/20240912-ecys
The Art Newspaper Russia,shows,Выставки Между аскезой и пресыщением: что подают на фабрике-кухне в Самаре Размашистым и вместе с тем продуманным проектом «На вкус и цвет. Образы еды в русском искусстве» Третьяковская галерея начала деятельность своего первого регионального филиала 11.09.2024,https://www.theartnewspaper.ru/posts/20240911-eicn
The Art Newspaper Russia,shows,"Выставки Проект о русской провинции представил Béton В Центре визуальной культуры Béton открылась выставка архивной фотографии «Город N и его обитатели. Фотография 19 — начала 20 веков», посвященная русской провинции и ее жителям 10.09.2024",https://www.theartnewspaper.ru/posts/20240910-wbhf
The Art Newspaper Russia,shows,Новости Главные выставки нового сезона От романовских драгоценностей до романтики стимпанка: до конца года в музеях страны покажут произведения искусства на самые разные темы 04.09.2024,https://www.theartnewspaper.ru/posts/20240904-kdsw
The Art Newspaper Russia,shows,Выставки Выставка в РОСИЗО предлагает окунуться в мир авангардного звука Проект «Практика ощущения. Звук» обобщает опыт экспериментальной работы со звуком за 100 лет и шаг за шагом раскрывает его для посетителя 03.09.2024,https://www.theartnewspaper.ru/posts/20240903-acva
The Art Newspaper Russia,shows,"Венеция Италия Катерина Ковалева построила в Венеции «храм надежды» из парашютов В пространстве современного искусства CREA на острове Джудекка 4 сентября открывается выставка Катерины Ковалевой «Лимбо», которая, хоть и не входит в официальную программу Венецианской биеннале, созвучна ее главной теме «Чужестранцы повсюду» 02.09.2024",https://www.theartnewspaper.ru/posts/20240902-eowe
The Art Newspaper Russia,shows,"Выставки Когда прекрасное ужасно — и наоборот Во второй половине XIX века во Франции появились импрессионисты, в России — передвижники. Для Испании рубеж XIX–XX веков также стал моментом, когда социально ориентированное искусство вышло на первый план 29.08.2024",https://www.theartnewspaper.ru/posts/20240829-szuj
The Art Newspaper Russia,shows,"Выставки Искусствоведческий букет собрали в Alina Pinsky Gallery Выставка «Кое-что о цветах» представляет произведения художников разных стран и эпох, объединенные одной из самых популярных тем в живописи 28.08.2024",https://www.theartnewspaper.ru/posts/20240828-kjsm
The Art Newspaper Russia,shows,"Выставки Уильяма Тёрнера назвали первым художником антропоцена Выставка в Доме Тёрнера посвящена работам, в которых художник неосознанно фиксировал ранние стадии климатического и экологического кризиса: промышленные дымы, пожары, красные из-за смога закаты 28.08.2024",https://www.theartnewspaper.ru/posts/20240828-mctm
The Art Newspaper Russia,shows,"Выставки 700 пленок, изменивших мир стрит-фото, показывают в Малаге История американского фотографа Джоэла Мейеровица, который проехал всю Европу на автомобиле Volvo, научился видеть кадр целиком и работать с несколькими планами одновременно, рассказывается в Музее Пикассо 27.08.2024",https://www.theartnewspaper.ru/posts/20240827-pgcp
The Art Newspaper Russia,shows,Выставки В Театре Гонзаги современные художники воскрешают древние мифы В деревянном трюме Театра Гонзаги Музей-заповедник «Архангельское» представляет выставку «Время мифа» 27.08.2024,https://www.theartnewspaper.ru/posts/20240827-qmrb
The Art Newspaper Russia,shows,"Выставки «Памятник исчезнувшей цивилизации» разместили в Эрмитаже Для грандиозной тотальной инсталляции Ильи и Эмилии Кабаковых долгое время не хватало места даже в таком большом музее, как Эрмитаж. Но в конце концов место нашлось — и в этой истории свою роль сыграла магия чисел 26.08.2024",https://www.theartnewspaper.ru/posts/20240826-ajgh
The Art Newspaper Russia,shows,"Выставки Реки слез, смолы, звуки арфы и призрачная лошадь В парижском Музее на набережной Бранли работает выставка, где современная художница из Габона Мириам Михинду соединила в одной инсталляции символические предметы, образы и звуки, помогающие народности пуну проститься с мертвыми 22.08.2024",https://www.theartnewspaper.ru/posts/20240822-vmou
The Art Newspaper Russia,shows,"Выставки Фонд Ruarts синтезировал «Атом» В фонде Ruarts открылась выставка монохромных работ Ивана Найнти «Атом», посвященная полураспаду города советских ядерщиков Протвино на науку и культуру 22.08.2024",https://www.theartnewspaper.ru/posts/20240822-kqpe
The Art Newspaper Russia,shows,"Выставки Телега с русским авангардом доехала до Казани Прекрасная новость: сенсационная выставка, которая уже прошла в екатеринбургском Ельцин Центре, Вятском художественном музее и Музее русского импрессионизма в Москве, на полгода обосновалась в столице Татарстана 22.08.2024",https://www.theartnewspaper.ru/posts/20240822-vxso
The Art Newspaper Russia,shows,"Выставки Геометрия женской дружбы: Варвара Степанова и ее компания в Пушкинском музее В Пушкинском музее проходит выставка «Подруги», посвященная Варваре Степановой и ее соратницам-авангардисткам 21.08.2024",https://www.theartnewspaper.ru/posts/20240821-bnot
The Art Newspaper Russia,shows,"Выставки Чистейшей прелести чистейшие образцы: коллекция Эдварда Мура Влияние ювелира Эдварда Чендлера Мура на эстетику Tiffany, где он в XIX веке был старшим дизайнером по серебряным изделиям, ощущается по сей день. Это лишний раз доказывает знакомство с коллекцией предметов прекрасного, которую Мур собирал всю жизнь 19.08.2024",https://www.theartnewspaper.ru/posts/20240819-yfef
The Art Newspaper Russia,shows,Выставки Маяковского провели от мема к мифу и обратно На выставке в Центре «Зотов» агитационные «Окна РОСТА» трактуются как протомемы 15.08.2024,https://www.theartnewspaper.ru/posts/20240815-pgjq
The Art Newspaper Russia,shows,"Выставки В Эрмитаже — весь Мюнхгаузен, до последней вишневой косточки Самый правдивый литературный герой и его прототип удостоились собственной выставки в Малом Манеже. Место выбрано правильное: прежде здесь занимались выездкой, а барон был поклонником лошадей и держал одну, которая никак не могла напиться 15.08.2024",https://www.theartnewspaper.ru/posts/20240814-caaw
The Art Newspaper Russia,shows,"Выставки Самого знаменитого и дорогого китайского художника ХХ века показывают в Гонконге У Гуаньчжун подарил Гонконгскому музею искусств свои работы буквально перед смертью. На их основе сделана выставка в рамках специальной государственной программы, цель которой — продвигать современное китайское искусство в мире 15.08.2024",https://www.theartnewspaper.ru/posts/20240814-kpqy
The Art Newspaper Russia,shows,"Выставки В Третьяковке демонстрируют искусство широкого размерного ряда На выставке «От мала до велика…» в рамках одной экспозиции кураторы соединили крайности: с одной стороны, монументальные рисунки, с другой — миниатюрные — и показали, когда и при каких обстоятельствах возникала мода на то и другое 14.08.2024",https://www.theartnewspaper.ru/posts/20240814-bebv
The Art Newspaper Russia,shows,"Новости Большая выставка современного российского искусства пройдет в Республике Сенегал В Дакаре, в Музее африканских цивилизаций, представят проект «Творить чудеса» под кураторством Ирины Горловой, первую столь крупную выставку современного российского искусства на африканском континенте 13.08.2024",https://www.theartnewspaper.ru/posts/20240813-pqru
The Art Newspaper Russia,shows,"Выставки Выставка-путешествие по биографии Марка Шагала учит замечать чудеса и верить в них Проект «В ожидании чуда. Посвящение Марку Шагалу» будет идти в Еврейском музее и центре толерантности до конца летних каникул и еще немного в сентябре. Здесь все продумано так, чтобы было интересно и взрослым, и детям 09.08.2024",https://www.theartnewspaper.ru/posts/20240805-bcqa
The Art Newspaper Russia,shows,"Выставки Первая биеннале в Подмосковье вышла в авангард До конца сентября в Серпухове идет первая Биеннале визуальных искусств «Искусство видеть. Авангард», которая обещает не только вывести местный художественный музей на новый уровень, но и создать новые точки притяжения в городе и регионе 09.08.2024",https://www.theartnewspaper.ru/posts/20240808-ittt
The Art Newspaper Russia,shows,"Выставки Коллажи и мизансцены Сергея Параджанова в Гослитмузее Когда великому режиссеру запрещали снимать кино и даже когда его лишали свободы, он становился художником, превращая любые предметы в искусство. Двум ипостасям одного гения посвящена юбилейная выставка 08.08.2024",https://www.theartnewspaper.ru/posts/20240807-syhh
The Art Newspaper Russia,shows,"Выставки Фонд Louis Vuitton приглашает в «Красную мастерскую» Матисса В сотрудничестве с нью-йоркским Музеем современного искусства (MoMA) и Национальной галереей Дании (SMK) Фонд Louis Vuitton проводит выставку, посвященную одной картине — и картинам, изображенным на этой картине 08.08.2024",https://www.theartnewspaper.ru/posts/20240806-djsw
The Art Newspaper Russia,shows,"Выставки Шестерых жен Генриха VIII рассмотрели как индивидуальности Впервые в Национальной портретной галерее в Лондоне супруги короля Генриха VIII стали самостоятельными героинями выставки, посвященной их личной жизни и ее интерпретациям в истории 07.08.2024",https://www.theartnewspaper.ru/posts/20240805-jvoy
The Art Newspaper Russia,shows,"Выставки В Историческом музее обкатывают будущую экспозицию Новодевичьего Строительство большого филиала ГИМа по соседству с самым известным московским монастырем будет продолжаться еще минимум пару лет, но юбилей не ждет. В здании на Красной площади собрали выставку в ознаменование 500-летия Новодевичьего монастыря 07.08.2024",https://www.theartnewspaper.ru/posts/20240806-ssol
The Art Newspaper Russia,shows,Выставки Бронция Коллер-Пинель: вновь открытая фигура венского Сецессиона Антисемитская атмосфера нацистского периода едва не стерла из истории искусства воспоминания о художнице. Персональная выставка в Вене показывает качество ее живописи и рассказывает о вкладе в художественную жизнь Австрии первой трети ХХ века 06.08.2024,https://www.theartnewspaper.ru/posts/20240806-ufgz
The Art Newspaper Russia,shows,"Выставки Утвердительница нового искусства Ольга Розанова Эстафету, начатую в прошлом году «ГЭС-2», подхватил Русский музей: выставка из 120 картин и печатной графики Ольги Розановой, преимущественно из собственного собрания музея, основана на рифмах и контрастах, изображениях и текстах 01.08.2024",https://www.theartnewspaper.ru/posts/20240801-nlki
The Art Newspaper Russia,shows,"Выставки Серебро Султаната Оман засияло в центре Москвы Дипломатическим отношениям между Россией и Оманом через год исполнится 40 лет. Музеи Московского Кремля совместно с Национальным музеем Султаната Оман представляют выставочный проект, который знакомит нашу публику с культурой этой ближневосточной страны 31.07.2024",https://www.theartnewspaper.ru/posts/20240731-ujqa
The Art Newspaper Russia,shows,"Выставки Жан Эльон. Путь от абстракции к реальности Выставка в Париже возвращает имя мастера, который не боялся резко менять траектории: в 1930-х привез абстракционизм в Америку, а в 1950-е вернулся во Францию и стал там реалистом 30.07.2024",https://www.theartnewspaper.ru/posts/20240730-gjof
The Art Newspaper Russia,shows,"Выставки Выставка в бельгийском городке: художники фонтанируют идеями В 30 км к северу от Брюсселя, в Центре искусств небольшого города Мехелен, все лето работает выставка, 11 участников которой, радикальные художники из Европы и США, попытались переосмыслить тему фонтана 29.07.2024",https://www.theartnewspaper.ru/posts/20240729-apzb
The Art Newspaper Russia,shows,"Выставки Выставки вокруг Москвы: Репин, Маковские и русский феникс Если нет возможности уехать в отпуск далеко и надолго, то можно выбраться на один-два дня в тихие городки близ столицы. Благо их хватает и во многих идут стоящие выставки 08.07.2024",https://www.theartnewspaper.ru/posts/20240705-qjha
The Art Newspaper Russia,shows,"Выставки Выставки лета: Малевич, Снейдерс и Булатов Каникулярное время с хорошей погодой в разгаре, а значит, пора устроить культурный променад. Главные выставки лета в Москве и Петербурге, Самаре и Нижнем Новгороде, наконец в Красноярске — в нашей подборке 08.07.2024",https://www.theartnewspaper.ru/posts/20240705-xumh
The Art Newspaper Russia,shows,Выставки Мода как голос эпохи: о чем говорит fashion-фотография Основанный Еленой Карисаловой Фонд Still Art вот уже пять лет занимается популяризацией и развитием fashion-фотографии в России. Жемчужины из коллекции фонда позволяют проследить историю жанра 07.07.2024,https://www.theartnewspaper.ru/posts/20240705-lput
The Art Newspaper Russia,shows,"Выставки Как творил Микеланджело в последние три десятилетия своей жизни Микеланджело Буонарроти не было и 30, когда он изваял «Давида» из цельного куска каррарского мрамора. Ему было под 40, когда он в одиночку расписал потолок Сикстинской капеллы. Но художник дожил до 88 лет и продолжал работать до самого конца 04.07.2024",https://www.theartnewspaper.ru/posts/20240703-ynkg
The Art Newspaper Russia,shows,"Выставки «Части стен» — трилогия Алексея Партола длиною в десять лет Для фотографа, издателя и куратора Алексея Партола проект «Части стен» стал если не делом жизни, то уж точно особо важной миссией. Первая книга с этим названием вышла ровно десять лет назад, в 2014 году 02.07.2024",https://www.theartnewspaper.ru/posts/20240702-qkxd
The Art Newspaper Russia,shows,"Выставки Бирюльки и другие винтажные формы досуга в Оружейной палате Знаете, чем нарды отличаются от триктрака? А что такое хнефатафл? Выставка в Музеях Московского Кремля исследует настольные игры и головоломки, за которыми коротали свободное время наши предки, от простых крестьян до императоров 02.07.2024",https://www.theartnewspaper.ru/posts/20240702-kwxy
The Art Newspaper Russia,shows,Выставки Над мебелью для детей дизайнеры последних 100 лет старались не по-детски В Центре Помпиду более сотни экспонатов демонстрируют эволюцию детской мебели на протяжении XX века. Крупнейшие дизайнеры начали проявлять интерес к созданию предметов обстановки для детей примерно век назад 02.07.2024,https://www.theartnewspaper.ru/posts/20240702-vjer
The Art Newspaper Russia,shows,Выставки Физионотрас — главное слово этого лета в Пушкинском музее Задолго до изобретения фотографии с помощью прибора со странным названием физионотрас можно было добиться безупречного портретного сходства. Выставка в ГМИИ им. А.С.Пушкина посвящена механическому рисованию 02.07.2024,https://www.theartnewspaper.ru/posts/20240702-dcsg
The Art Newspaper Russia,shows,"Выставки Тоёхара Тиканобу. Изысканно подглядывая за самураями Музей Востока демонстрирует наследие одного из последних великих мастеров японской гравюры из собрания Александры Ивановой, которая относится к числу самых авторитетных коллекционеров Тоёхары Тиканобу в мире 01.07.2024",https://www.theartnewspaper.ru/posts/20240701-fksp
The Art Newspaper Russia,shows,"Выставки Образы Вечного города в исторической перспективе показывают в Пушкинском На выставке «Три времени Рима» в гравюрах и рисунках XVI–XVIII веков предстает процесс последовательного становления современного облика Рима как самого большого целостного произведения искусства, вдохновлявшего поколения живописцев, архитекторов и инженеров 28.06.2024",https://www.theartnewspaper.ru/posts/20240618-qnpl
The Art Newspaper Russia,shows,"Выставки Что будет, если возвести в квадрат «Черный квадрат» Выставка в «ГЭС-2» демонстрирует звездный состав имен и работ, показывая траектории развития современного искусства, берущие начало от «Черного квадрата» 28.06.2024",https://www.theartnewspaper.ru/posts/20240628-nlub
The Art Newspaper Russia,shows,"Интервью Максим Атаянц: «Я гонюсь не за редкостью — мне важно художественное качество» В Пушкинском идет выставка «Три времени Рима». Ее сокуратором стал архитектор Максим Атаянц, предоставивший музею собрание печатной графики. Он объяснил, что такое гипнотическое есть в видах Рима и каким мастерам прошлого они особенно удавались 27.06.2024",https://www.theartnewspaper.ru/posts/20240627-xiry
The Art Newspaper Russia,shows,"Выставки Как жить красиво? Спросите у Франса Снейдерса Эрмитаж посвятил большую выставку мастеру натюрморта, его коллегам-современникам и последователям: 70 произведений 30 художников из собственного собрания, из ГМИИ им. А.С.Пушкина, Музея Академии художеств и из частных коллекций 26.06.2024",https://www.theartnewspaper.ru/posts/20240626-urkh
The Art Newspaper Russia,shows,"Выставки Тысячелетие Суздаля отмечают выставкой «Русский феникс» Музеи Московского Кремля и Владимиро-Суздальский музей-заповедник объединились в стенах кремля суздальского, чтобы показать главные шедевры за 1000-летнюю историю Суздаля 25.06.2024",https://www.theartnewspaper.ru/posts/20240625-ffsa
The Art Newspaper Russia,shows,"Выставки «Сны Сибири» смотрят на Дальнем Востоке Археологический выставочный проект фонда «Таволга» под названием «Сны Сибири», который демонстрирует артефакты, раскопанные вдоль Транссибирской железнодорожной магистрали, начал гастроли по стране с Владивостока 24.06.2024",https://www.theartnewspaper.ru/posts/20240624-qtva
The Art Newspaper Russia,shows,"Выставки Выставка «Эмерджентность красоты» идет в Казани Экспозиция, основой которой стали произведения современного искусства из коллекции Исмаила Ахметова, объединила около 60 работ российских и зарубежных художников 21.06.2024",https://www.theartnewspaper.ru/posts/20240621-czrv
The Art Newspaper Russia,shows,"Выставки Образы дореволюционной дольче вита проявили в Музее русского импрессионизма Выставка «Журнал красивой жизни» посвящена «России, которую мы потеряли», только вместо хруста французской булки — Бакст, Коровин и Фешин 20.06.2024",https://www.theartnewspaper.ru/posts/20240620-flmw
The Art Newspaper Russia,shows,"Выставки Пушкиниана Леонида Тишкова продолжилась во Владикавказе В Северо-Кавказском филиале ГМИИ им. А.С.Пушкина день рождения великого поэта будет отмечаться все лето. Программу, которая так и называется «Лето с Пушкиным», открывает выставка новых работ Леонида Тишкова 20.06.2024",https://www.theartnewspaper.ru/posts/20240620-lrxv
The Art Newspaper Russia,shows,"Выставки Новое пространство Музея AZ на Маросейке стало еще больше Филиал Музея AZ расширяется, чтобы стать полноценной площадкой для показа современного искусства 19.06.2024",https://www.theartnewspaper.ru/posts/20240611-fkch
The Art Newspaper Russia,shows,Выставки Куратор Марина Лошак открывает выставку о любви Иосифа Бродского к Китаю Экспозиция в музее «Полторы комнаты» из подлинных восточных предметов выстроена вокруг стихотворения «Письма династии Минь» и семейных воспоминаний Бродских 19.06.2024,https://www.theartnewspaper.ru/posts/20240619-dsrl
The Art Newspaper Russia,shows,Выставки «НИИ Филаретова» — путеводитель по смутным ощущениям Совместный проект МMOMA и бюро Bernaskoni — это не просто персональная выставка художницы Елены Филаретовой. В названии фигурирует аббревиатура НИИ. Воображаемый научно-исследовательский институт — коллаборация со студентами Школы дизайна НИУ ВШЭ 17.06.2024,https://www.theartnewspaper.ru/posts/20240617-skjc
The Art Newspaper Russia,shows,"Выставки В Суздале придумали альтернативный арт-маршрут Для проекта «Суздаль. Портрет» МИРА центра Ирина Затуловская расставила на улицах около 30 картин-вешек, с помощью которых можно не только погрузиться в историю города, но и узнать о его современных героях 17.06.2024",https://www.theartnewspaper.ru/posts/20240617-gmvf
The Art Newspaper Russia,shows,"Выставки Пушкинский покажет «Три времени Рима» Выставка в Государственном музее изобразительных искусств им. А.С.Пушкина, посвященная архитектуре Вечного города в исторической гравюре, стала первым кураторским проектом нового директора музея Елизаветы Лихачевой в этих стенах 11.06.2024",https://www.theartnewspaper.ru/posts/20240611-fuap
The Art Newspaper Russia,shows,"Санкт-Петербург Россия В Русском музее открылась выставка работ, подаренных коллекционером Владимиром Некрасовым Выставка, которую ждали почти пять лет, открылась в Корпусе Бенуа. Существенную часть вещей, пополнивших собрание ГРМ, составляют работы художников, чьих произведений в фондах музея до сих пор не было 10.06.2024",https://www.theartnewspaper.ru/posts/20240610-ccfi
The Art Newspaper Russia,shows,"Выставки Пушкинский населяет мемориальные дома современным искусством Пушкинский музей в семи городах проводит выставки в рамках проекта «Искусство жить дома». Как современное искусство внедряется и оживляет мемориальные пространства, можно оценить на примере Дома Гоголя, где показывают «Стежки и строчки» 07.06.2024",https://www.theartnewspaper.ru/posts/20240607-ddqi
The Art Newspaper Russia,shows,"Выставки Из Мюнхена в Лондон: «Синий всадник» прискакал в Тейт Модерн Выставка открывается работами Василия Кандинского и Габриеле Мюнтер, продолжается произведениями их единомышленников, с которыми они взаимодействовали в Мюнхене, и завершается обзором влияния «Синего всадника» на последующие поколения художников 05.06.2024",https://www.theartnewspaper.ru/posts/20240605-ydfh
The Art Newspaper Russia,shows,"Выставки Выставка Ильгиза Фазулзянова — приглашение к пробуждению В Большой оранжерее Государственного музея-заповедника «Петергоф» в первый день мая открылась очень весенняя выставка Ильгиза Фазулзянова, одного из самых значительных современных российских ювелиров 04.06.2024",https://www.theartnewspaper.ru/posts/20240604-clpi
The Art Newspaper Russia,shows,"Выставки Графику передвижников показывают в Михайловском замке Последний раз отдельная выставка рисунка и акварели передвижников проходила в невообразимо далеком 1971 году. И хотя большинство из 90 экспонатов на нынешнем показе хорошо известны, возможность увидеть их вместе вряд ли еще когда-нибудь представится 04.06.2024",https://www.theartnewspaper.ru/posts/20240604-vkrk
The Art Newspaper Russia,shows,"Выставки Ана Лупаш в Стеделейк-музее: домотканое и универсальное Ретроспектива показывает весь путь румынской художницы, сквозными темами которой были и остаются сопротивление тоталитарному давлению, отстаивание права на индивидуальность и сохранение культурного наследия 03.06.2024",https://www.theartnewspaper.ru/posts/20240603-jffu
The Art Newspaper Russia,shows,Новости На фабрике-кухне в Самаре изготовлен музейный блокбастер Самарский филиал Государственной Третьяковской галереи — первый из ее филиалов в регионах России — открылся выставкой «На вкус и цвет». Тема еды в отечественном искусстве преподнесена на обширном материале двух последних столетий 31.05.2024,https://www.theartnewspaper.ru/posts/20240531-zvjw
The Art Newspaper Russia,shows,"Выставки Красноярск показал главные центры российского стрит-арта Музейный центр «Площадь Мира» устроен как лабиринт, и выставка «Стрит-арт столицы» вторит его архитектуре. В экспозиции можно найти работы художников «уличной волны» из десяти городов и разобраться в особенностях искусства каждого региона 31.05.2024",https://www.theartnewspaper.ru/posts/20240530-mznf
The Art Newspaper Russia,shows,"Выставки Джоан Джонас: как прожить жизнь со скоростью ветра Ретроспектива 87-летней пионерки видео-арта от начала и до конца проникнута ощущением детского изумления перед миром и одновременным осознанием того факта, что этот удивительный мир находится под угрозой 30.05.2024",https://www.theartnewspaper.ru/posts/20240529-elly
The Art Newspaper Russia,shows,Выставки Вихрь и звон русской ярмарки в Нижнем Новгороде Два главных символа Нижнего Новгорода — стрелка Волги и Оки и знаменитая ярмарка — объединились в выставке Нижегородского государственного художественного музея «Русская ярмарка. Торг. Гулянье. Балаган» 30.05.2024,https://www.theartnewspaper.ru/posts/20240530-dsea
The Art Newspaper Russia,shows,"Выставки Орфей, Гомер и другие: самая античная выставка в Москве В Медиацентре «Зарядья» показывают редкости из коллекции владельца усадьбы Архангельское Николая Юсупова. Это последняя выездная выставка музея-заповедника «Архангельское», который скоро откроется после ремонта. Тема выставки — античность 30.05.2024",https://www.theartnewspaper.ru/posts/20240529-bkro
The Art Newspaper Russia,shows,"Выставки Лувр в Лансе вытащил на поверхность самые древние страхи человечества Название выставки «Подземные миры» говорит само за себя: она посвящена нашим представлениям о том, что скрыто в недрах. Зритель оказывается то в философской пещере Платона, то в современном метрополитене 30.05.2024",https://www.theartnewspaper.ru/posts/20240529-lovh
The Art Newspaper Russia,shows,"Выставки Выставка, посвященная множественности квадратов, пройдет в «ГЭС-2» Кураторами проекта, в котором в диалог с произведениями ключевых художников ХХ века вступают работы предшественников и последователей, стали Зельфира Трегулова и Франческо Бонами 28.05.2024",https://www.theartnewspaper.ru/posts/20240528-ffjt
The Art Newspaper Russia,shows,"Выставки Зоя Богуславская: жизнь как роман, выставка как подарок Прожить жизнь так, чтобы побывать на выставке, посвященной твоему столетию, — это надо постараться. Жена великого поэта, которая никогда не была тенью мужа: невероятная судьба Зои Богуславской — тема юбилейной экспозиции в Центре Вознесенского 28.05.2024",https://www.theartnewspaper.ru/posts/20240528-tato
The Art Newspaper Russia,shows,"Выставки Три богатыря: Виктор, Аполлинарий и Андрей Васнецовы в Третьяковке Каждый из художников мог стать героем отдельного проекта, но в Третьяковке решили поразить зрителя мощным династическим аккордом. «Эпохалка» приурочена к датам: 175-летию со дня рождения Виктора Васнецова и 100-летию со дня рождения Андрея Васнецова 27.05.2024",https://www.theartnewspaper.ru/posts/20240527-dfqy
